station_fr_id,station_id,lat,lon,GMAP_lat,GMAP_lon,GMAP_address,GMAP_city,GMAP_postal_code
90faab4431e2b4afcafd9c3ee64651f7,129069108,48.84014918546239,2.3044332861900334,48.84014918546239,2.3044332861900334,"4 Rue Paul Barruel, 75015 Paris, France",Paris,75015
eb7641c33a3bf712227c4f3ce0db414b,82499609,48.842055041656,2.2859910875559,48.842055041656,2.2859910875559,"87 Rue de la Convention, 75015 Paris, France",Paris,75015
e80e0990f085512a0f918031907615fd,653135378,48.81718759671675,2.323841750621796,48.81718759671675,2.323841750621796,"8 Rue Amaury Duval, 92120 Montrouge, France",Montrouge,92120
dc2bbd94556ffd93c577b537d2c89313,81081358,48.8927825,2.3635598,48.8927825,2.3635598,"66 Rue Pajol, 75018 Paris, France",Paris,75018
177cfaeda4277382193ad29f29967a5c,66491369,48.843310567822,2.3265242949128,48.843310567822,2.3265242949128,"89 Bd du Montparnasse, 75006 Paris, France",Paris,75006
95bbb174d489744c042cec6c37c8d0a8,419381597,48.90782845483013,2.307887971401215,48.90782845483013,2.307887971401215,"103 Bd du Général Leclerc, 92110 Clichy, France",Clichy,92110
4575acb54527a568e7f4b8245059b209,ce4bgi12rcd13ifvqb80,43.292666,5.376394,43.292666,5.376394,"13 Rue Lulli, 13001 Marseille, France",Marseille,13001
97719765b771eba0d4a7774c7a46e858,ce4bhp92rcd13ifvqhcg,43.317108,5.437064,43.317108,5.437064,"204 Rue Charles Kaddouz, 13012 Marseille, France",Marseille,13012
f93cc688b172a7ff401917c3f4a2e1b3,ce4bhsh2rcd13ifvqi2g,43.323417,5.367669,43.323417,5.367669,"7 Pl. Emmanuelli, 13015 Marseille, France",Marseille,13015
773930d9713715ea6f58d1ce9b945781,ce4bgrh2rcd13ifvqc8g,43.301939,5.366286,43.301939,5.366286,"34 Av. Robert Schuman, 13002 Marseille, France",Marseille,13002
39ca8052afd32bbfa9f9efb8b87cfcf2,ce4bh092rcd13ifvqd30,43.312609,5.401662,43.312609,5.401662,"1 Av. de Saint-Just, 13004 Marseille, France",Marseille,13004
f6d1603225d4425389e3542f05ffeb79,ce4bh2p2rcd13ifvqdi0,43.288494,5.393092,43.288494,5.393092,"143a Bd Baille, 13005 Marseille, France",Marseille,13005
9ac9dbf2231482a317d9b30f9b77b9dc,ce4bh3h2rcd13ifvqdn0,43.289363,5.396322,43.289363,5.396322,"Baille Hôpital Conception, 13005 Marseille, France",Marseille,13005
